"Store ID","Store Name","Ownership Type","Country","City","Region","ZIP Code","Address","Coordinates","Phone Number","Opening Hours"
"1017662","KS HuaQiao YouZhan Center Stor","Company-Operated","China","Suzhou","Jiangsu","215332","Lvdi Street, Suzhou","[31.28736,121.12626]","",""
"1017659","Tian jin Binhai New Area Hongt","Company-Operated","China","Tianjin","Tianjin","300450","At Unit 7 and 8-a,First Floor,No.2 Area,, Tianjin","[39.02957,117.70664]","",""
"1017664","Nanyang1931 Store","Company-Operated","China","Shanghai","Shanghai","200030","Unit F1-04,1Floor,No.165,Yude Road,Xuhui, Shanghai","[31.18614,121.43272]","",""
"1017866","Chuansha Bailian Store","Company-Operated","China","Shanghai","Shanghai","201299","Room 1F-012, No 4398, Chuan Sha Rd, Shanghai","[31.18615,121.69920]","",""
"1017959","Tianjin Baidilu store","Company-Operated","China","Tianjin","Tianjin","300192","crossing of Baidi rd and Anshanxidao, Tianjin","[39.11497,117.15771]","",""
"1017948","BJ Huaxiang Outlets","Company-Operated","China","Beijing","Beijing","100070","NO.02111,HuaXiang Outlets,No.76,Nansihua, Beijing","[39.82775,116.32261]","",""
"1017953","Chengdu Yizhou Guoji Plaza","Company-Operated","China","Chengdu","Sichuan","610213","888, Yizhou Road, Tianfu New Area, Cheng, Chengdu","[30.52726,104.05590]","",""
"1017991","BD Baobai Plaza","Company-Operated","China","Baoding","Hebei","071052","baoding  gaoxin  district ,chaoyang nort, Baoding","[38.89402,115.46782]","",""
"1018006","New Jiangwan Plaza","Company-Operated","China","Shanghai","Shanghai","200438","Room 101,102, No 231, Guo Hao Rd, Shanghai","[31.33536,121.51671]","",""
"1018073","Tianjin new friendship Departm","Company-Operated","China","Tianjin","Tianjin","300143","200, New Friendship Department,NO.200 li, Tianjin","[39.14782,117.19899]","",""
"1018172","XA DaHua1935","Company-Operated","China","Xi'An","Shaanxi","710015","Dahua1935,Urban district South Road 251,, XIAN","[34.28398,108.97176]","",""
"1018547","Huaian Xinya Dept.Store-1F2F","Company-Operated","China","Huaian","Jiangsu","223002","1F2F,No.142 East Huaihai Rd., Xinya Inte, HUAIAN","[33.59748,119.02845]","",""
"1018548","Internet Innovation Center","Company-Operated","China","Beijing","Beijing","100193","No.5 Building, East area, No.10 Building, Beijing","[40.04759,116.28069]","",""
"1018534","Jiaxing tongxiang injoy Plaza-","Company-Operated","China","Jiaxing","Zhejiang","314599","Unit 1001,1F,No.439,East Zheng Xin Rd,To, Jiaxing","[30.62828,120.58916]","",""
"1018536","Finance Fortune Tower Store","Company-Operated","China","Beijing","Beijing","100033","NO 07,D Building,Xizhimenwai Street, Xic, Beijing","[39.93914,116.34916]","",""
"1018540","DD Huiqiao International Plaza","Company-Operated","China","Dandong","Liaoning","","01010A Unit,HuiQiao International Plaza,, Dandong","[40.12382,124.39131]","",""
"1018549","Xuzhou Xinyi Han City-GF","Company-Operated","China","Xuzhou","Jiangsu","221400","No.63 Nanjing Road, Xuzhou","[34.37361,118.35360]","",""
"1018559","City International Building  S","Company-Operated","China","Shanghai","Shanghai","200030","107 room 1 Floor,No.355,Hongqiao Road,Xu, Shanghai","[31.19329,121.43132]","",""
"1018594","FS Dali AEON Mall Store","Company-Operated","China","Foshan","Guangdong Province","528231","Unit 174, GF, Guangfo business center AE, Foshan","[23.11412,113.14353]","",""
"1018556","SZ ShuiXiang Neighborhood Stor","Company-Operated","China","Suzhou","Jiangsu","215006","Building 16, Block B, Shuixiang Neighbor, Suzhou","[31.30056,120.68223]","",""
"1018560","Taizhou NO.1 Peoples Hospital-","Company-Operated","China","Taizhou","Zhejiang","318020","Unit001,1F,Inpatient Building,Tai Zhou N, TAIZHOU1","[28.64416,121.26469]","",""
"1018589","GZ Cosco Building Store","Company-Operated","China","Guangzhou","Guangdong Province","510623","Store 2, No.104 , 1st floor, Cosco Build, Guangzhou","[23.11917,113.31792]","",""
"1018612","TJ European trade center","Company-Operated","China","Tianjin","Tianjin","300308","Crossing of Zhongxin dadao and Dongsi da, Tianjin","[39.14939,117.39714]","",""
"1018619","GZ Xiongfeng City Store","Company-Operated","China","Guangzhou","Guangdong Province","511493","Unit B1-1013, First Ground, Xiongfeng Ci, Guangzhou","[22.97027,113.30502]","",""
"1018620","GZ Clifford Wonderland Fuhua R","Company-Operated","China","Guangzhou","Guangdong Province","511496","No.1 , No.3 , No.7 of Mingjia 5th street, Guangzhou","[22.96928,113.33389]","",""
"1018623","SZ Baoan Yitian Holiday Store","Company-Operated","China","Shenzhen","Guangdong Province","518103","Room L1 - 14a, holiday holiday, Bao an m, Shenzhen","[22.66894,113.82772]","",""
"1018625","GY Huaxi Wanyi Plaza","Company-Operated","China","Guiyang","Guizhou","550028","F1,1-B-1,Wanyi Plaza,No.111,Qingxi Road,, Guiyang","[26.43250,106.67816]","",""
"1018598","Zhongguancun Software Park","Company-Operated","China","Beijing","Beijing","100193","No.23 Building, No.8 yard, Dongbeiwangxi, Beijing","[40.04656,116.28822]","",""
"1018599","Chengdu Science City","Company-Operated","China","Chengdu","Sichuan","610275","Chengdu Science City, Chengdu","[30.40175,104.08039]","",""
"1018610","360 Headquarters2","Company-Operated","China","Beijing","Beijing","100102","Unit 101-01,F1,2Building, No.6 Jiuxianqi, Beijing","[39.98325,116.49068]","",""
"1018614","360 Headquarters1","Company-Operated","China","Beijing","Beijing","100016","Unit 103-01,F1,2Building, No.6 Jiuxianqi, Beijing","[39.98269,116.49023]","",""
"1018618","GZ Clifford Wonderland Xueyuan","Company-Operated","China","Guangzhou","Guangdong Province","511496","Unit 101 of No 59,61 Xueyuan Rd and Unit, Guangzhou","[22.96842,113.33097]","",""
"1018624","Taiyuan Huayubaihuagu","Company-Operated","China","Taiyuan","Shanxi","030006","1F,Taiyuan Huayubaihuagu,No.133 Xuefu St, Taiyuan","[37.80731,112.54650]","",""
"1018626","Taiyuan Fuli Plaza","Company-Operated","China","Taiyuan","Shanxi","030009","NO.7 Jinan East, Taiyuan","[37.89953,112.59497]","",""
"1018917","CQ airport T3 departure hall","Company-Operated","China","Chongqing","Chongqing","401120","Airport Flyover, Yubei District, Chongqi, Chongqing","[29.71010,106.65522]","",""
"1018936","FS Jinshazhou Wanda Store","Company-Operated","China","Foshan","Guangdong Province","510168","Unit 1001, GF,Jinshazhou Wanda Plaza,Hua, Foshan","[23.14000,113.19656]","",""
"1018948","NN Jiang Nan Wanda Store","Company-Operated","China","Nanning","Guangxi","530219","Store 058, GF, Jiangnan Wanda Plaza, No., Nanning","[22.79087,108.31338]","",""
"1018949","FS AIA Financial Center Store","Company-Operated","China","Foshan","Guangdong Province","528253","UnitC GF AIA Center,No.1Denghu Dong Road, Foshan","[23.06297,113.15055]","",""
"1018954","CD Chengnan Youpindao","Company-Operated","China","Chengdu","Sichuan","610203","No.177 BaiYiShangJie Shuangliu District, Chengdu","[30.59647,103.91322]","",""
"1018959","Hangzhou Xixi Shouzuo Store-GF","Company-Operated","China","Hangzhou","Zhejiang","310013","Unit 101A,Block 11,No.588,Wen Yi Xi Rd,X, Hangzhou","[30.28982,120.07414]","",""
"1018930","YB Oriental Times Plaza","Company-Operated","China","Yibin","Sichuan","644006","Nanan west zone jinsha south road No.3,Y, Yibin","[28.74652,104.63052]","",""
"1018942","FS Rose Garden Store","Company-Operated","China","Foshan","Guangdong Province","528041","Unit 1,101,GF,No 96 Lingnandadaobei ,Cha, Foshan","[23.00526,113.12253]","",""
"1018947","Hailun center Store","Company-Operated","China","Shanghai","Shanghai","200081","Unit 101,202,NO.440 Hailun Rd,Hongkou Di, Shanghai","[31.25834,121.48922]","",""
"1018950","Xiamen Huli Avenue Store","Company-Operated","China","Xiamen","Fujian","361006","Unit 101, 102, ground floor 1, no 22 Hul, Xiamen","[24.51091,118.09749]","",""
"1018951","FS Hailiu Road Zhongjianlingxi","Company-Operated","China","Foshan","Guangdong Province","528099","NO.112,113,114,133,Hailiu Road Zhongjian, Foshan","[23.05864,113.14174]","+86 757 8632 6506",""
"1018961","CQ airport T3 arrival Store","Company-Operated","China","Chongqing","Chongqing","401120","No.L2E08, Domestic Arrival,Terminal 3 bu, Chongqing","[29.70928,106.65587]","",""
"1018964","SZ ISpark Store-GF","Company-Operated","China","Suzhou","Jiangsu","215006","Unit B0101-01, Phase IV, International S, Suzhou","[31.29606,120.66693]","",""
"1018965","SZ Shekou Net Valley Store","Company-Operated","China","Shenzhen","Guangdong Province","518060","Unit 107, ground floor, block a, wanhai, Shenzhen","[22.49197,113.91637]","",""
"1018973","Dongzhimen Raffles City","Company-Operated","China","Beijing","Beijing","100007","P02-20, 1-1202, 2F, Building 1, Dongzhim, Beijing","[39.94004,116.43262]","",""
"1018975","Yancheng Wanda Plaza Store-GF","Company-Operated","China","Yancheng","Jiangsu","224005","No.88 Xi Huan Rd, Yancheng","[33.35929,120.12714]","",""
"1018976","JH Jiangbei Yibai Store-1F2F","Company-Operated","China","Jinhua","Zhejiang","321013","Unit1F-001,Unit2F-001,No.159 Xishi Stree, Jinhua","[29.10196,119.65398]","",""
"1018982","CQ Shin Kong Place 1F","Company-Operated","China","Chongqing","Chongqing","401147","F1. Shin Kong Place,No.99,hung Kam Road,, Chongqing","[29.59341,106.52138]","",""
"1018986","Harbin rongchuang  Mall Store","Company-Operated","China","Harbin","Heilongjiang","150025","F1, 1033b-1055,Wanda  MALL,No.99,shimao, HAERBIN","[45.80473,126.50616]","",""
"1018970","HZ Xixi Intime City North-GF","Company-Operated","China","Hangzhou","Zhejiang","310030","Unit 1F011,2F008A Xixi Intime City,No.88, Hangzhou","[30.29387,120.07543]","",""
"1018977","XIAN Sasseur outlets store","Company-Operated","China","Xi'An","Shaanxi","710024","5001,Xincheng district,Xian,Shaanxi prov, XIAN","[34.34384,109.04578]","",""
"1018984","CQ Shin Kong Place B1F","Company-Operated","China","Chongqing","Chongqing","401147","B1F, Xinguangtiandi, Jiazhou Road 99, Lo, Chongqing","[29.59411,106.52051]","",""
"1018992","Hangzhou Starry Colony Store-G","Company-Operated","China","Hangzhou","Zhejiang","310051","Unit101-5,No336,Jiangling Rd,Binjiang Di, Hangzhou","[30.18309,120.21852]","",""
"1018995","Bailian Xu Hui Store","Company-Operated","China","Shanghai","Shanghai","200030","Room 1007, No 2038, Hua Shan Rd, Shanghai","[31.19788,121.43676]","",""
"1019000","West Huaihai Road store","Company-Operated","China","Shanghai","Shanghai","200030","Unit A, 1F, West Huai Hai Rd, Shanghai","[31.20154,121.43493]","",""
"1019005","Suzhou Kunyuan Plaza Store-GF","Company-Operated","China","Suzhou","Jiangsu","215005","Unit101,1Floor,No.1543 Renmin Road,Gusu, Suzhou","[31.31349,120.62053]","",""
"1019013","Hz Yuhang Jiangnan Times-GF","Company-Operated","China","Hangzhou","Zhejiang","311121","Unit105,106,107,108,109-1,110-1,111-1,Ji, Hangzhou","[30.25933,119.95041]","",""
"1019021","JinShan Auchan Store","Company-Operated","China","Shanghai","Shanghai","200540","Unit 653-SHJS1027A, 1F, No 399, North Me, Shanghai","[30.74585,121.33700]","",""
"1019033","SuZhou Sispark Store-GF","Company-Operated","China","Suzhou","Jiangsu","215123","Comprehensive 1-108, Phase V, Creative I, Suzhou","[31.26569,120.73547]","",""
"1018997","Quzhou Wuyue Plaza-GF","Company-Operated","China","Quzhou","Zhejiang","324003","Unit 1019-2,1F,No.99,Bai Yun Zhong Da Da, Quzhou","[28.97235,118.84928]","",""
"1018998","Wenzhou Longwan Wanda Plaza2-G","Company-Operated","China","Wenzhou","Zhejiang","325024","Unit 1039B,1F,Wanda Mall,No.1188,Yong Di, Wenzhou","[27.91928,120.81313]","",""
"1019012","Suzhou Pingjiang Mall Store-GF","Company-Operated","China","Suzhou","Jiangsu","215003","No.788 Guangji North Road, Suzhou","[31.34281,120.60345]","",""
"1019014","Jiading Motor City Innovation","Company-Operated","China","Shanghai","Shanghai","201804","Room 102, No 13, Lane 56, An Tuo Rd, Shanghai","[31.27859,121.19551]","",""
"1019017","Hangke store","Company-Operated","China","Shanghai","Shanghai","200082","Room 101, No. 850, Pudong Avenue, Pudong, Shanghai","[31.24031,121.52922]","",""
"1019019","WH Jingkai Aeon2","Company-Operated","China","Wuhan","Hubei","430052","No.388 of Jiangcheng AV.,Hanyang Distric, Wuhan","[30.50240,114.20462]","",""
"1019039","Capital Square Store","Company-Operated","China","Shanghai","Shanghai","200071","No 318, Heng Tong Rd, Shanghai","[31.24107,121.45795]","",""
"1019053","Jinan Mingquan Plaza","Company-Operated","China","Jinan","Shandong","","No.58,Dikou Road,Tianqiao District, Jinan","[36.67644,116.98462]","",""
"1019057","KM Century Center","Company-Operated","China","Kunming","Yunnan","650221","Century center Building NO987,Beijing Ro, Kunming","[25.06333,102.72351]","",""
"1019099","Shenyang Shine City Store","Company-Operated","China","Shenyang","Liaoning","110034","Huanghe North Street,huanggu district,Sh, Shenyang","[41.85633,123.41750]","",""
"1019119","Tianjin Yujiapu Store","Company-Operated","China","Tianjin","Tianjin","300450","Unit06,07,07-1,1Floor,Baofeng Mansion,No, Tianjin","[38.99705,117.68011]","",""
"1019120","The Place 2","Company-Operated","China","Beijing","Beijing","100020","No.B152, -01,B1, Building 1, 9, Guanghua, Beijing","[39.91681,116.45174]","",""
"1019101","GZ Ersha Island Wenlifang Stor","Company-Operated","China","Guangzhou","Guangdong Province","510260","Ersha Island Store, Guangzhou","[23.10760,113.30233]","",""
"1019109","Dalian Yida Yunji store","Company-Operated","China","Dalian","Liaoning","116001","Jiefang Rd Qingyun Street, Dalian","[38.89597,121.64748]","",""
"1019471","CQ Beibei Wanda Plaza","Company-Operated","China","Chongqing","Chongqing","400711","No.1C078, Wanda Plaza, Feng Shi Xing Roa, Chongqing","[29.79855,106.38953]","",""
"1019472","Red  Sandalwood","Company-Operated","China","Beijing","Beijing","100024","Unit02, F1, Inside 101 of F1-F17, Buildi, Beijing","[39.91249,116.54179]","",""
"1019473","Galaxy SOHO Store","Company-Operated","China","Beijing","Beijing","100010","Unit1-123,126,Level-1,BuildingA,No.2 Nan, Beijing","[39.92124,116.43324]","",""
"1019507","Huguo Temple Street Coffee Sto","Company-Operated","China","Beijing","Beijing","100035","1-3 Unit1,Building11,NO.85 Huguosi Stree, Beijing","[39.93515,116.37529]","",""
"1019513","HHHT Baita International Air","Company-Operated","China","Hohhot","Inner Mongolia","010074","International Airport,Saihan district,Hh, HUHEHAOTE","[40.85570,111.82316]","",""
"1019528","CQ Jiulongpo INREACH Plaza","Company-Operated","China","Chongqing","Chongqing","400053","No.28,Xijiao Road,Jiulongpo District, Chongqing","[29.50049,106.51193]","",""
"1019520","Zhen jiang Injoy Plaza Store G","Company-Operated","China","Zhenjiang","Jiangsu","212009","The Intersection Of Dingmaoqiao Rd , Jin, Zhenjiang","[32.17786,119.49663]","",""
"1019564","Huayu plaza","Company-Operated","China","Chengdu","Sichuan","610021","789# Shang Shahepu Street, Chengdu City","[30.62217,104.12330]","",""
"1019566","Florence Towm","Company-Operated","China","Chengdu","Sichuan","611735","2F,The Florence Town Outlets  No.888  Gi, Chengdu","[30.80987,103.84020]","",""
"1019554","Suzhou Center Store-1F,2F","Company-Operated","China","Suzhou","Jiangsu","215006","Unit B-01-32,Floor 1 and Unit B-02-30,Fl, Suzhou","[31.31583,120.67720]","",""
"1019561","WF Central","Company-Operated","China","Beijing","Beijing","100006","Shop B1,-132c,building no.1,no.269wangfu, Beijing","[39.91253,116.41108]","",""
"1019563","The HeadQuarters Buildin Store","Company-Operated","China","Shanghai","Shanghai","200003","Unit 202,2F, No 168,Middle Xi Zang Road, Shanghai","[31.23101,121.47758]","",""
"1019565","Hangzhou East Xizi-GF","Company-Operated","China","Hangzhou","Zhejiang","310017","C1F04, No.777, Huan Zhan Dong Road, Jian, Hangzhou","[30.29656,120.21787]","",""
"1019570","GZ Feicui Lvzhou Store","Company-Operated","China","Guangzhou","Guangdong Province","511341","Unit 55 , 57, First Ground, No J11-J15 G, Guangzhou","[23.13132,113.56119]","",""
"1019571","SZ Baoan Uniwalk 2F Store","Company-Operated","China","Shenzhen","Guangdong Province","518052","089,L2,Uniwalk,Cross of Xinhu Rd and Chu, Shenzhen","[22.55158,113.88761]","",""
"1019824","Yangzhou Changjian Plaza-GF","Company-Operated","China","Yangzhou","Jiangsu","225126","Bunk 1-101,102,1F,No.276,Jinghua City Rd, Yangzhou","[32.38396,119.37004]","",""
"1019839","Tianjin Luneng Center No1 stor","Company-Operated","China","Tianjin","Tianjin","300381","crossing of Shuishangdong and tianda dao, Tianjin","[39.09303,117.17542]","",""
"1019848","Hangzhou Binjiang Longfor 5F S","Company-Operated","China","Hangzhou","Zhejiang","311200","Unit 5F-01,Longfor,No.1515,Jianghan Rd,B, Hangzhou","[30.20049,120.20441]","",""
"1019850","Hangzhou Binjiang Longfor-GF","Company-Operated","China","Hangzhou","Zhejiang","311200","Unit 1F-15,Longfor,No.1515,Jianghan Rd,B, Hangzhou","[30.20162,120.20467]","",""
"1019835","SZ Shishan Paradise Walk Store","Company-Operated","China","Suzhou","Jiangsu","215129","No.181 Tayuan Road, Suzhou","[31.29390,120.55708]","",""
"1019862","Nanjing E Park-GF","Company-Operated","China","Nanjing","Jiangsu","220019","Software Avenue,Ande Gate Street, Nanjing","[31.97747,118.76384]","",""
"1019864","JM Taishan Chain Mart","Company-Operated","China","Jiangmen","Guangdong Province","529200","Unit1050-1054,GF,Taishan Chain Mart Plaz, Jiangmen","[22.24569,112.82731]","",""
"1019869","LuOne Store","Company-Operated","China","Shanghai","Shanghai","200023","XuJiaHui Rd , MaDang Rd,HuangPu District, Shanghai","[31.21049,121.47637]","",""
"1019871","perennial health and medical h","Company-Operated","China","Chengdu","Sichuan","610058","Zhonghuan Road, Chengdu","[30.63144,104.13879]","",""
"1019872","BJ MYwanxianghui","Company-Operated","China","Beijing","Beijing","101509","Southeast of the intersection of binhe R, Beijing","[40.35617,116.83530]","",""
"1019874","Chengdu Jianfa Luzhouli","Company-Operated","China","Chengdu","Sichuan","610211","Tianfu section2,1033, Chengdu","[30.54729,104.04315]","",""
"1019875","Taiyuan Wanxiangcheng","Company-Operated","China","Taiyuan","Shanxi","030006","No.196 TiyuWest, Taiyuan","[37.80653,112.52972]","",""
"1019878","QZ South Asia Plaza","Company-Operated","China","Quanzhou","Fujian","362017","Unit L102,L103,GF, South Asia Plaza,No.6, Quanzhou","[24.90302,118.60655]","",""
"1019863","Changsha IFS","Company-Operated","China","Changsha","Hunan","410006","Dongpailou Changsha International Financ, Changsha","[28.19297,112.97683]","",""
"1019865","CS Jilian Mall","Company-Operated","China","Changsha","Hunan","410019","F1, Ji Lian  Mall,No.268,LaoDong West Ro, Changsha","[28.15698,113.04631]","",""
"1019866","Yangzhou R Mall-1F,2F","Company-Operated","China","Yangzhou","Jiangsu","225012","No. 1-011 on the first floor and No. 2-0, Yangzhou","[32.38492,119.38032]","",""
"1019867","JY Puning cococity Store","Company-Operated","China","Jieyang","Guangdong Province","515300","Interchange City of North,Central and No, Jieyang","[23.31528,116.16284]","",""
"1019868","SZ Super D Technology Buildin","Company-Operated","China","Shenzhen","Guangdong Province","518063","L104 G/F, Super-D Building, NO.12 8TH KE, Shenzhen","[22.53516,113.95245]","",""
"1019873","Ganjingzi Wanda","Company-Operated","China","Dalian","Liaoning","116033","No.6 1A-01 Hongyun Road Ganjingzi  distr, Dalian","[38.94992,121.54018]","",""
"1019876","MM  Inreach Store","Company-Operated","China","Maoming","Guangdong Province","525099","01-50/51/52,G/F,Capitaland Maoming, No.8, Maoming","[21.66100,110.94331]","",""
"1019877","QZ Donghai Tahoe Plaza","Company-Operated","China","Quanzhou","Fujian","362046","Unit L145, GL, Donghai Tahoe Plaza, Feng, Quanzhou","[24.87292,118.63996]","",""
"1019879","Meishan Sansun Road Wanda Plaz","Company-Operated","China","Meishan","Sichuan","620010","the East of Sansu Diangxiang Square,Sans, Meishan","[30.04726,103.83514]","",""
"1019883","ZQ Duanzhou 3 Road Xingcheng","Company-Operated","China","Zhaoqing","Guangdong Province","526060","Shop no 01 - 11, ground floor 1, no 16,, Zhaoqing","[23.05868,112.48821]","",""
"1019888","HF Melo City","Company-Operated","China","Hefei","Anhui","230022","1F,Melo Shopping Mall,No.838,Huizhou Ave, Hefei","[31.83448,117.28581]","",""
"1019895","NB Beilun Inshow City Store","Company-Operated","China","Ningbo","Zhejiang","315806","Room 01, Floor 1, Cultural Building, Nin, Ningbo","[29.90122,121.80976]","",""
"1019896","Henderson Celebrity Square","Company-Operated","China","Shanghai","Shanghai","200002","Room L113,L215 No.300, East Nanjing Road, Shanghai","[31.23829,121.48399]","",""
"1019899","DG City Plaza Store","Company-Operated","China","Dongguan","Guangdong Province","523770","Unit l101, yuanda city plaza, No.1 langd, Dongguan","[22.95436,113.94788]","",""
"1019915","XM Tiger City Store","Company-Operated","China","Xiamen","Fujian","361001","Building A, GF, No. 118,Siming South Roa, Xiamen","[24.45329,118.08034]","",""
"1019916","FS Sanshui Xindongli Store","Company-Operated","China","Foshan","Guangdong Province","528100","Unit a03, floor 1, new power plaza, no 8, Foshan","[23.17330,112.86826]","",""
"1019922","SZ Mudu Yujing Living Mall Sto","Company-Operated","China","Suzhou","Jiangsu","215101","1F09,2F19 Yujing Living Mall, NO58 West, Suzhou","[31.25622,120.50676]","",""
"1019905","Hangzhou Jindi Plaza-GF","Company-Operated","China","Hangzhou","Zhejiang","310030","Unit F1-111,F1-112 Jindi Plaza,Liangzhu, Hangzhou","[30.33897,120.08274]","",""
"1019921","Nantong INCITY Store-GF","Company-Operated","China","Nantong","Jiangsu","226018","L1-48,L1-49,1F,No.155,South Gongnong Roa, Nantong","[31.98515,120.88832]","",""
"1019925","HZ Xintiandi Center-GF","Company-Operated","China","Hangzhou","Zhejiang","310004","1F-1001, Xintiandi Center, No.718,Changb, Hangzhou","[30.32192,120.18017]","",""
"1019926","Ocean fortune center Store","Company-Operated","China","Shanghai","Shanghai","200128","Room 103-104, Building 1, No 68, South T, Shanghai","[31.31512,121.60765]","",""
"1020179","Shanghai Roastery","Company-Operated","China","Shanghai","Shanghai","200041","Unit 110&201  No.789  West Nanjing Rd, Shanghai","[31.23078,121.46169]","",""
"1020195","Tianjin Luneng Center No.3 S","Company-Operated","China","Tianjin","Tianjin","300381","Shop B1F-A42,Luneng CC Plaza,North to Ti, Tianjin","[39.09432,117.17741]","",""
"1020198","ZZ Bihu Wanda Plaza store","Company-Operated","China","Zhangzhou","Fujian","363099","NO.1001/1002A,GF.Wanda Plaza,NO.2 Jian Y, Zhangzhou","[24.49714,117.67733]","",""
"1020194","CS Fuxing World Financial Ce","Company-Operated","China","Changsha","Hunan","410008","303,Furong middle Road, Changsha","[28.21450,112.98749]","",""
"1020197","Hangzhou Xiasha Frid-1F2F","Company-Operated","China","Hangzhou","Zhejiang","314423","Unit142,Frid Plaza,Jiang Gan District,Ha, Hangzhou","[30.31667,120.34633]","",""
"1020206","JN  Haier Green City Central","Company-Operated","China","Jinan","Shandong","250014","Unit 2001 and 2002, 2F, Haier Lvcheng ce, Jinan","[36.64376,117.12117]","",""
"1020309","Shenzhen Meilin New World Stor","Company-Operated","China","Shenzhen","Guangdong Province","518049","106, Meilin Xinshijie, intersection of M, Shenzhen","[22.56480,114.05328]","",""
"1020316","chengdu first peoples hospital","Company-Operated","China","Chengdu","Sichuan","610041","18# North Wanxiang Road, Chengdu City","[30.59071,104.05252]","",""
"1020317","GZ Yuehai Yangzhonghui Store","Company-Operated","China","Guangzhou","Guangdong Province","510115","beijing road, Guangzhou","[23.11915,113.27032]","",""
"1032766","Shanghai Songjiang Pingyuan St","Company-Operated","China","Shanghai","Shanghai","201616","No. 738, Pingyuan street, Xiaokunshan To, Shanghai","[31.03045,121.12546]","",""
"1020509","Hangzhou East E-Commerce Park","Company-Operated","China","Hangzhou","Zhejiang","310018","Room No.108,Building No.A06,Hangzhou Eas, Hangzhou","[30.30800,120.25952]","",""
"1020513","SZ SND JFC Centre-GF","Company-Operated","China","Suzhou","Jiangsu","215163","Unit105-2,1F,No.199 Jinfeng Road,Gaoxin, Suzhou","[31.32987,120.43667]","",""
"1020507","CD Airport IV","Company-Operated","China","Chengdu","Sichuan","610202","Chengdu shuangliu international Airport2, Chengdu","[30.56793,103.95389]","",""
"1020508","SZ TCBinjiang Plaza Store-GF","Company-Operated","China","Suzhou","Jiangsu","215434","Unit 112,Floor 1,Building 1,Suzhou Taica, Suzhou","[31.61620,121.20857]","",""
"1020534","XA Gaoxin Wanda Plaza","Company-Operated","China","Xi'An","Shaanxi","710065","F1,Wanda Plaza ,NO.7 Keji Road,Yanta Dis, XIAN","[34.20775,108.89231]","",""
"1020549","SZ Kunshan DAYU BAY COMMERCIAL","Company-Operated","China","Suzhou","Jiangsu","215316","Unit B01a,1F,No.505,Duke Avenue,Kunshan,, Suzhou","[31.41138,120.89610]","",""
"1020550","JH Yiwu powerlong plaza-GF","Company-Operated","China","Jinhua","Zhejiang","322002","Uunit 1F-017,1F,N0.128,Building 12,Fotan, Jinhua","[29.19131,120.02007]","",""
"1020560","TJ - Sunshine New Life","Company-Operated","China","Tianjin","Tianjin","300381","D01, No.3-101,Ningfa Department Store, N, Tianjin","[39.09357,117.18558]","",""
"1020572","SZ City Life Plaza Store-GF","Company-Operated","China","Suzhou","Jiangsu","215003","Unit101,1F,No.251,PingLong Road,Gusu Dis, Suzhou","[31.34364,120.61055]","",""
"1020580","Shenzhen Yuhong Plaza Store","Company-Operated","China","Shenzhen","Guangdong Province","518112","24-27, GF, Yuhong Plaza, Bu Lan Rd., Lon, Shenzhen","[22.62607,114.13748]","",""
"1020581","BH Ning Chun Cheng Store","Company-Operated","China","Beihai","Guangxi","536009","room A04,B04,Beijing Rd,Beihai,Guangxi, Beihai","[21.45840,109.12555]","",""
"1020582","CD Century City New Exhibition","Company-Operated","China","Chengdu","Sichuan","610212","No.1,Tianfu Road,Gaoxin District,Chengdu, Chengdu","[30.55912,104.07495]","",""
"1020547","SZ WJ YouYiCheng Store GF","Company-Operated","China","Suzhou","Jiangsu","215217","NO.180,KaiPing Road,WuJiang,SuZhou,Jiang, Suzhou","[31.14002,120.65691]","",""
"1020865","CD Zhonglianghongyun Joylife","Company-Operated","China","Chengdu","Sichuan","610058","Building 12,no.  333,huiyuan north road,, Chengdu","[30.63804,104.11539]","",""
"1020883","Nanjing Tianmai Plaza Store-GF","Company-Operated","China","Nanjing","Jiangsu","220019","1F 2-3 ,2F2-3,No.89 Lianchi RD,Jianye Di, Nanjing","[31.96750,118.72158]","",""
"1020866","BJ Guanghua Road2","Company-Operated","China","Beijing","Beijing","100020","Unit 120, Level 1, Building 9,Guanghua R, Beijing","[39.91365,116.45241]","",""
"1020867","CQ Zeke Xingzehui","Company-Operated","China","Chongqing","Chongqing","400062","No11 HuiQun Road Nan An Distric, Chongqing","[29.58357,106.59258]","",""
"1020885","Shantou Chicony Store","Company-Operated","China","Shantou","Guangdong Province","515047","1F-007,GF,Chicony,No.98 Changping Road,J, Shantou","[23.36154,116.72103]","",""
"1020886","U Fun","Company-Operated","China","Chengdu","Sichuan","610094","300 Jiaozi Road Gaoxin District, Chengdu","[30.58320,104.05727]","",""
"1020889","HZ Xixi Intime City South-1F2F","Company-Operated","China","Hangzhou","Zhejiang","310030","Unit 1F011,2F008A Xixi Intime City,No.88, Hangzhou","[30.29265,120.07631]","",""
"1020894","Huanghua International Airport","Company-Operated","China","Changsha","Hunan","410132","Changsha Huanghua International Airport, Changsha","[28.18715,113.22004]","",""
"1020897","CZ Tianning Times Plaza Store","Company-Operated","China","Changzhou","Jiangsu","213017","Unit 1020-1 1021-1,1F,Tianning Times Pla, Changzhou","[31.78462,119.97486]","",""
